query_id,ref_id,corpus,audio_path,offset_sec,length_sec,seed,section_type,section_label,section_start,section_end,section_duration
carnatic_ab_22_Hiranmayeem_Lakshmeem_s002_composed,carnatic_22_Hiranmayeem_Lakshmeem,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_22_Hiranmayeem_Lakshmeem_s002_composed.wav,323.969,10.0,378410584,composed,Caraṇam,208.213,449.071,240.858
carnatic_ab_230_Chintayama_Kanda_s000_composed,carnatic_230_Chintayama_Kanda,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_230_Chintayama_Kanda_s000_composed.wav,61.735,10.0,3824590280,composed,Pallavi,0.058,133.433,133.375
carnatic_ab_230_Chintayama_Kanda_s001_composed,carnatic_230_Chintayama_Kanda,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_230_Chintayama_Kanda_s001_composed.wav,188.936,10.0,350836770,composed,Anupallavi,133.433,254.8,121.367
carnatic_ab_230_Chintayama_Kanda_s002_composed,carnatic_230_Chintayama_Kanda,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_230_Chintayama_Kanda_s002_composed.wav,275.963,10.0,1533428698,composed,Caraṇam,254.8,307.004,52.204
carnatic_ab_230_Chintayama_Kanda_s003_composed,carnatic_230_Chintayama_Kanda,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_230_Chintayama_Kanda_s003_composed.wav,1108.965,10.0,3988438218,composed,Caraṇam,1045.608,1182.485,136.877
carnatic_ab_231_Emani_Migula_s000_alaap,carnatic_231_Emani_Migula,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_231_Emani_Migula_s000_alaap.wav,210.172,10.0,833356246,alaap,Vocal ālāp,1.151,430.065,428.914
carnatic_ab_231_Emani_Migula_s001_alaap,carnatic_231_Emani_Migula,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_231_Emani_Migula_s001_alaap.wav,587.39,10.0,2601156654,alaap,Violin ālāp,430.065,755.004,324.939
carnatic_ab_231_Emani_Migula_s002_composed,carnatic_231_Emani_Migula,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_231_Emani_Migula_s002_composed.wav,801.867,10.0,4289866817,composed,Pallavi,755.004,859.396,104.392
carnatic_ab_231_Emani_Migula_s003_composed,carnatic_231_Emani_Migula,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_231_Emani_Migula_s003_composed.wav,944.9,10.0,4127759740,composed,Anupallavi,859.396,1040.457,181.061
carnatic_ab_231_Emani_Migula_s004_composed,carnatic_231_Emani_Migula,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_231_Emani_Migula_s004_composed.wav,1134.205,10.0,292551882,composed,Caraṇam,1040.457,1238.805,198.348
carnatic_ab_232_Saraguna_Palimpa_s000_alaap,carnatic_232_Saraguna_Palimpa,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_232_Saraguna_Palimpa_s000_alaap.wav,208.931,10.0,3263743008,alaap,Vocal ālāp,0.98,426.416,425.437
carnatic_ab_232_Saraguna_Palimpa_s001_alaap,carnatic_232_Saraguna_Palimpa,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_232_Saraguna_Palimpa_s001_alaap.wav,579.199,10.0,251480055,alaap,Violin ālāp,426.416,742.612,316.196
carnatic_ab_232_Saraguna_Palimpa_s002_composed,carnatic_232_Saraguna_Palimpa,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_232_Saraguna_Palimpa_s002_composed.wav,796.121,10.0,1662116434,composed,Anupallavi,742.612,859.543,116.931
carnatic_ab_232_Saraguna_Palimpa_s003_composed,carnatic_232_Saraguna_Palimpa,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_232_Saraguna_Palimpa_s003_composed.wav,936.548,10.0,133730635,composed,Pallavi,918.922,963.91,44.988
carnatic_ab_232_Saraguna_Palimpa_s004_composed,carnatic_232_Saraguna_Palimpa,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_232_Saraguna_Palimpa_s004_composed.wav,981.609,10.0,2817789398,composed,Caraṇam,963.91,1009.551,45.641
carnatic_ab_232_Saraguna_Palimpa_s005_tani,carnatic_232_Saraguna_Palimpa,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_232_Saraguna_Palimpa_s005_tani.wav,1960.19,10.0,590800963,tani,Tani āvartana,1695.233,2235.502,540.269
carnatic_ab_232_Saraguna_Palimpa_s006_composed,carnatic_232_Saraguna_Palimpa,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_232_Saraguna_Palimpa_s006_composed.wav,2303.591,10.0,2955526867,composed,Caraṇam,2235.502,2382.184,146.682
carnatic_ab_233_Nadatanum_Anisham_s000_composed,carnatic_233_Nadatanum_Anisham,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_233_Nadatanum_Anisham_s000_composed.wav,39.015,10.0,4248134896,composed,Pallavi,6.792,81.347,74.555
carnatic_ab_233_Nadatanum_Anisham_s001_composed,carnatic_233_Nadatanum_Anisham,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_233_Nadatanum_Anisham_s001_composed.wav,110.948,10.0,2197100134,composed,Anupallavi,81.347,150.996,69.649
carnatic_ab_233_Nadatanum_Anisham_s002_composed,carnatic_233_Nadatanum_Anisham,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_233_Nadatanum_Anisham_s002_composed.wav,197.098,10.0,852685006,composed,Caraṇam,150.996,252.839,101.843
carnatic_ab_234_Seethamma_s000_composed,carnatic_234_Seethamma,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_234_Seethamma_s000_composed.wav,27.772,10.0,1218104445,composed,Pallavi,2.757,62.057,59.3
carnatic_ab_234_Seethamma_s001_composed,carnatic_234_Seethamma,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_234_Seethamma_s001_composed.wav,110.009,10.0,3319240113,composed,Anupallavi,62.057,167.429,105.371
carnatic_ab_234_Seethamma_s002_composed,carnatic_234_Seethamma,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_234_Seethamma_s002_composed.wav,228.026,10.0,386733342,composed,Caraṇam,167.429,299.102,131.673
carnatic_ab_235_Janakipathe_Jaya_Karunya_Jaladhe_s000_alaap,carnatic_235_Janakipathe_Jaya_Karunya_Jaladhe,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_235_Janakipathe_Jaya_Karunya_Jaladhe_s000_alaap.wav,351.135,10.0,2846430801,alaap,Vocal ālāp,3.2,710.008,706.808
carnatic_ab_235_Janakipathe_Jaya_Karunya_Jaladhe_s001_alaap,carnatic_235_Janakipathe_Jaya_Karunya_Jaladhe,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_235_Janakipathe_Jaya_Karunya_Jaladhe_s001_alaap.wav,912.214,10.0,3982957732,alaap,Violin ālāp,710.008,1125.159,415.151
carnatic_ab_235_Janakipathe_Jaya_Karunya_Jaladhe_s002_composed,carnatic_235_Janakipathe_Jaya_Karunya_Jaladhe,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_235_Janakipathe_Jaya_Karunya_Jaladhe_s002_composed.wav,1192.128,10.0,2217771255,composed,Pallavi,1125.159,1269.322,144.163
carnatic_ab_235_Janakipathe_Jaya_Karunya_Jaladhe_s003_composed,carnatic_235_Janakipathe_Jaya_Karunya_Jaladhe,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_235_Janakipathe_Jaya_Karunya_Jaladhe_s003_composed.wav,1316.713,10.0,2551792324,composed,Anupallavi,1269.322,1375.068,105.746
carnatic_ab_235_Janakipathe_Jaya_Karunya_Jaladhe_s004_composed,carnatic_235_Janakipathe_Jaya_Karunya_Jaladhe,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_235_Janakipathe_Jaya_Karunya_Jaladhe_s004_composed.wav,1458.908,10.0,3852750959,composed,Caraṇam,1375.068,1552.161,177.093
carnatic_ab_235_Janakipathe_Jaya_Karunya_Jaladhe_s005_tani,carnatic_235_Janakipathe_Jaya_Karunya_Jaladhe,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_235_Janakipathe_Jaya_Karunya_Jaladhe_s005_tani.wav,2351.683,10.0,657271084,tani,Tani āvartana,2172.408,2541.845,369.437
carnatic_ab_236_Eppadi_Padinaro_s000_composed,carnatic_236_Eppadi_Padinaro,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_236_Eppadi_Padinaro_s000_composed.wav,37.939,10.0,1421688410,composed,Pallavi,2.718,82.327,79.608
carnatic_ab_236_Eppadi_Padinaro_s001_composed,carnatic_236_Eppadi_Padinaro,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_236_Eppadi_Padinaro_s001_composed.wav,119.479,10.0,2487626476,composed,Anupallavi,82.327,166.196,83.869
carnatic_ab_236_Eppadi_Padinaro_s002_composed,carnatic_236_Eppadi_Padinaro,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_236_Eppadi_Padinaro_s002_composed.wav,223.463,10.0,1435856494,composed,Caraṇam,166.196,291.03,124.834
carnatic_ab_237_Manasaramathi_s000_alaap,carnatic_237_Manasaramathi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_237_Manasaramathi_s000_alaap.wav,228.104,10.0,4116607205,alaap,Vocal ālāp,5.201,460.823,455.622
carnatic_ab_237_Manasaramathi_s001_alaap,carnatic_237_Manasaramathi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_237_Manasaramathi_s001_alaap.wav,616.402,10.0,3499721280,alaap,Violin ālāp,460.823,782.814,321.991
carnatic_ab_237_Manasaramathi_s002_composed,carnatic_237_Manasaramathi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_237_Manasaramathi_s002_composed.wav,824.883,10.0,1676568764,composed,Pallavi,782.814,876.402,93.588
carnatic_ab_237_Manasaramathi_s003_composed,carnatic_237_Manasaramathi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_237_Manasaramathi_s003_composed.wav,915.905,10.0,645128608,composed,Anupallavi,876.402,965.915,89.513
carnatic_ab_237_Manasaramathi_s004_composed,carnatic_237_Manasaramathi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_237_Manasaramathi_s004_composed.wav,1019.245,10.0,1681592679,composed,Caraṇam,965.915,1082.7,116.785
carnatic_ab_238_Tillana_s000_composed,carnatic_238_Tillana,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_238_Tillana_s000_composed.wav,24.305,10.0,29205029,composed,Pallavi,0.25,58.204,57.954
carnatic_ab_238_Tillana_s001_composed,carnatic_238_Tillana,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_238_Tillana_s001_composed.wav,83.192,10.0,2043024005,composed,Anupallavi,58.204,119.069,60.865
carnatic_ab_238_Tillana_s002_composed,carnatic_238_Tillana,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_238_Tillana_s002_composed.wav,136.703,10.0,933215666,composed,Caraṇam,119.069,164.698,45.629
carnatic_ab_239_Bhavamulona_s000_composed,carnatic_239_Bhavamulona,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_239_Bhavamulona_s000_composed.wav,45.629,10.0,594978071,composed,Pallavi,5.991,96.02,90.03
carnatic_ab_239_Bhavamulona_s001_composed,carnatic_239_Bhavamulona,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_239_Bhavamulona_s001_composed.wav,154.244,10.0,2308729055,composed,Caraṇam,96.02,223.01,126.99
carnatic_ab_239_Bhavamulona_s002_composed,carnatic_239_Bhavamulona,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_239_Bhavamulona_s002_composed.wav,269.769,10.0,2083316240,composed,Caraṇam,223.01,326.693,103.683
carnatic_ab_240_Ardhanarishwaram_s000_composed,carnatic_240_Ardhanarishwaram,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_240_Ardhanarishwaram_s000_composed.wav,43.355,10.0,3911245839,composed,Pallavi,1.416,95.086,93.669
carnatic_ab_240_Ardhanarishwaram_s001_composed,carnatic_240_Ardhanarishwaram,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_240_Ardhanarishwaram_s001_composed.wav,144.423,10.0,1157873640,composed,Anupallavi,95.086,203.86,108.774
carnatic_ab_240_Ardhanarishwaram_s002_composed,carnatic_240_Ardhanarishwaram,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_240_Ardhanarishwaram_s002_composed.wav,279.687,10.0,2678850496,composed,Caraṇam,203.86,364.774,160.914
carnatic_ab_24_Evvari_Bodhana_s000_composed,carnatic_24_Evvari_Bodhana,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_24_Evvari_Bodhana_s000_composed.wav,15.714,10.0,78071084,composed,Pallavi,0.389,40.345,39.956
carnatic_ab_24_Evvari_Bodhana_s001_composed,carnatic_24_Evvari_Bodhana,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_24_Evvari_Bodhana_s001_composed.wav,55.502,10.0,4101219110,composed,Anupallavi,40.345,79.679,39.335
carnatic_ab_24_Evvari_Bodhana_s002_composed,carnatic_24_Evvari_Bodhana,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_24_Evvari_Bodhana_s002_composed.wav,121.118,10.0,414876648,composed,Caraṇam,117.437,134.571,17.135
carnatic_ab_25_Sanchara_Dhadhara_s000_composed,carnatic_25_Sanchara_Dhadhara,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_25_Sanchara_Dhadhara_s000_composed.wav,35.959,10.0,668937596,composed,Pallavi,0.931,81.69,80.759
carnatic_ab_25_Sanchara_Dhadhara_s001_composed,carnatic_25_Sanchara_Dhadhara,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_25_Sanchara_Dhadhara_s001_composed.wav,114.718,10.0,971142741,composed,Caraṇam vasanta,81.69,157.959,76.269
carnatic_ab_25_Sanchara_Dhadhara_s002_composed,carnatic_25_Sanchara_Dhadhara,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_25_Sanchara_Dhadhara_s002_composed.wav,197.09,10.0,271197452,composed,Caraṇam yamuna kalyāṇi,157.959,245.265,87.306
carnatic_ab_25_Sanchara_Dhadhara_s003_composed,carnatic_25_Sanchara_Dhadhara,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_25_Sanchara_Dhadhara_s003_composed.wav,297.42,10.0,623264818,composed,Caraṇam sindhubhairavi,245.265,360.464,115.198
carnatic_ab_26_Lokavana_Chatura_s000_alaap,carnatic_26_Lokavana_Chatura,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_26_Lokavana_Chatura_s000_alaap.wav,206.181,10.0,3804879313,alaap,Vocal ālāp,0.086,421.721,421.635
carnatic_ab_26_Lokavana_Chatura_s001_alaap,carnatic_26_Lokavana_Chatura,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_26_Lokavana_Chatura_s001_alaap.wav,549.013,10.0,2159892991,alaap,Violin ālāp,421.721,686.8,265.079
carnatic_ab_26_Lokavana_Chatura_s002_composed,carnatic_26_Lokavana_Chatura,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_26_Lokavana_Chatura_s002_composed.wav,722.401,10.0,860383731,composed,Pallavi,686.8,768.488,81.688
carnatic_ab_26_Lokavana_Chatura_s003_composed,carnatic_26_Lokavana_Chatura,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_26_Lokavana_Chatura_s003_composed.wav,812.694,10.0,809384010,composed,Anupallavi,768.488,866.662,98.174
carnatic_ab_26_Lokavana_Chatura_s004_composed,carnatic_26_Lokavana_Chatura,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_26_Lokavana_Chatura_s004_composed.wav,899.58,10.0,1471771176,composed,Caraṇam,866.662,941.633,74.971
carnatic_ab_26_Lokavana_Chatura_s005_composed,carnatic_26_Lokavana_Chatura,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_26_Lokavana_Chatura_s005_composed.wav,1267.162,10.0,4011591733,composed,Caraṇam,1256.996,1286.766,29.77
carnatic_ab_27_Idhuthaano_Thillai_Sthalam_s000_composed,carnatic_27_Idhuthaano_Thillai_Sthalam,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_27_Idhuthaano_Thillai_Sthalam_s000_composed.wav,129.258,10.0,146906151,composed,Pallavi,108.182,161.268,53.087
carnatic_ab_27_Idhuthaano_Thillai_Sthalam_s001_composed,carnatic_27_Idhuthaano_Thillai_Sthalam,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_27_Idhuthaano_Thillai_Sthalam_s001_composed.wav,197.294,10.0,966564127,composed,Anupallavi,161.268,242.89,81.621
carnatic_ab_27_Idhuthaano_Thillai_Sthalam_s002_composed,carnatic_27_Idhuthaano_Thillai_Sthalam,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_27_Idhuthaano_Thillai_Sthalam_s002_composed.wav,285.298,10.0,3767203615,composed,Caraṇam,242.89,338.338,95.448
carnatic_ab_28_Amba_Kamakshi_s000_alaap,carnatic_28_Amba_Kamakshi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_28_Amba_Kamakshi_s000_alaap.wav,429.416,10.0,1286307614,alaap,Vocal ālāp,0.255,867.637,867.381
carnatic_ab_28_Amba_Kamakshi_s001_alaap,carnatic_28_Amba_Kamakshi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_28_Amba_Kamakshi_s001_alaap.wav,1122.27,10.0,1082118191,alaap,Violin ālāp,867.637,1387.299,519.663
carnatic_ab_28_Amba_Kamakshi_s002_composed,carnatic_28_Amba_Kamakshi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_28_Amba_Kamakshi_s002_composed.wav,1471.068,10.0,745741371,composed,Pallavi,1387.299,1564.189,176.89
carnatic_ab_28_Amba_Kamakshi_s003_composed,carnatic_28_Amba_Kamakshi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_28_Amba_Kamakshi_s003_composed.wav,2069.421,10.0,1322910726,composed,Caraṇam,1564.189,2585.635,1021.446
carnatic_ab_28_Amba_Kamakshi_s004_tani,carnatic_28_Amba_Kamakshi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_28_Amba_Kamakshi_s004_tani.wav,3602.451,10.0,1532769904,tani,Tani āvartana,3369.68,3845.027,475.347
carnatic_ab_28_Amba_Kamakshi_s005_composed,carnatic_28_Amba_Kamakshi,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_28_Amba_Kamakshi_s005_composed.wav,3888.998,10.0,379147193,composed,Caraṇam,3845.027,3943.497,98.47
carnatic_ab_29_Vitthala_Salaho_Swamy_s000_composed,carnatic_29_Vitthala_Salaho_Swamy,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_29_Vitthala_Salaho_Swamy_s000_composed.wav,48.966,10.0,458512777,composed,Pallavi,0.155,107.053,106.898
carnatic_ab_29_Vitthala_Salaho_Swamy_s001_composed,carnatic_29_Vitthala_Salaho_Swamy,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_29_Vitthala_Salaho_Swamy_s001_composed.wav,132.717,10.0,1869558032,composed,Caraṇam,107.053,169.02,61.967
carnatic_ab_29_Vitthala_Salaho_Swamy_s002_composed,carnatic_29_Vitthala_Salaho_Swamy,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_29_Vitthala_Salaho_Swamy_s002_composed.wav,209.806,10.0,4086141652,composed,Caraṇam,169.02,260.702,91.682
carnatic_ab_30_Pavamana_Suthudu_Mangalam_s000_composed,carnatic_30_Pavamana_Suthudu_Mangalam,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_30_Pavamana_Suthudu_Mangalam_s000_composed.wav,3.791,10.0,7727158,composed,Caraṇam,0.023,17.31,17.287
carnatic_ab_30_Pavamana_Suthudu_Mangalam_s001_composed,carnatic_30_Pavamana_Suthudu_Mangalam,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_30_Pavamana_Suthudu_Mangalam_s001_composed.wav,33.86,10.0,333993035,composed,Caraṇam,26.122,51.972,25.85
carnatic_ab_30_Pavamana_Suthudu_Mangalam_s002_composed,carnatic_30_Pavamana_Suthudu_Mangalam,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_30_Pavamana_Suthudu_Mangalam_s002_composed.wav,59.781,10.0,3788616882,composed,Pallavi,51.972,78.08,26.108
carnatic_ab_31_Karuna_Ela_Gante_s000_composed,carnatic_31_Karuna_Ela_Gante,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_31_Karuna_Ela_Gante_s000_composed.wav,43.734,10.0,3893794957,composed,Pallavi,0.151,96.398,96.247
carnatic_ab_31_Karuna_Ela_Gante_s001_composed,carnatic_31_Karuna_Ela_Gante,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_31_Karuna_Ela_Gante_s001_composed.wav,126.331,10.0,432383304,composed,Anupallavi,96.398,166.882,70.484
carnatic_ab_31_Karuna_Ela_Gante_s002_composed,carnatic_31_Karuna_Ela_Gante,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_31_Karuna_Ela_Gante_s002_composed.wav,193.991,10.0,2982248319,composed,Caraṇam,166.882,231.34,64.459
carnatic_ab_31_Karuna_Ela_Gante_s003_composed,carnatic_31_Karuna_Ela_Gante,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_31_Karuna_Ela_Gante_s003_composed.wav,260.781,10.0,3770702887,composed,Caraṇam,231.34,299.979,68.638
carnatic_ab_32_Gopanandana_s000_composed,carnatic_32_Gopanandana,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_32_Gopanandana_s000_composed.wav,31.191,10.0,2690414260,composed,Pallavi,1.033,71.208,70.175
carnatic_ab_32_Gopanandana_s001_composed,carnatic_32_Gopanandana,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_32_Gopanandana_s001_composed.wav,95.897,10.0,517499995,composed,Anupallavi,71.208,131.2,59.992
carnatic_ab_32_Gopanandana_s002_composed,carnatic_32_Gopanandana,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_32_Gopanandana_s002_composed.wav,179.248,10.0,3121142891,composed,Caraṇam,131.2,236.46,105.26
carnatic_ab_33_Entara_Nitana_s000_alaap,carnatic_33_Entara_Nitana,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_33_Entara_Nitana_s000_alaap.wav,293.869,10.0,3206110252,alaap,Vocal ālāp,0.082,598.657,598.575
carnatic_ab_33_Entara_Nitana_s001_alaap,carnatic_33_Entara_Nitana,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_33_Entara_Nitana_s001_alaap.wav,754.523,10.0,4116258426,alaap,Violin ālāp,598.657,920.346,321.689
carnatic_ab_33_Entara_Nitana_s002_composed,carnatic_33_Entara_Nitana,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_33_Entara_Nitana_s002_composed.wav,980.988,10.0,2277802628,composed,Pallavi,920.346,1051.585,131.239
carnatic_ab_33_Entara_Nitana_s003_composed,carnatic_33_Entara_Nitana,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_33_Entara_Nitana_s003_composed.wav,1111.231,10.0,2271377430,composed,Anupallavi,1051.585,1181.013,129.428
carnatic_ab_33_Entara_Nitana_s004_composed,carnatic_33_Entara_Nitana,carnatic,/Users/prita/Desktop/Audio Fingerprinting/afp_bench/data/queries/carnatic/ablation/carnatic_ab_33_Entara_Nitana_s004_composed.wav,1194.931,10.0,905634717,composed,Caraṇam,1181.013,1219.651,38.638
